10	300
Eugene_Teslovic	2	Caio_Blat	3	
Eunice_Barber	4	Augusto_Pinochet	4	
Eurico_Guterres	3	Ken_Macha	5	
Evander_Holyfield	4	Aitor_Gonzalez	3	
Evan_Marriott	1	Laurent_Woulzy	2	
Evan_Rachel_Wood	10	Barbara_Brezigar	2	
Eva_Amurri	1	Keith_Bishop_Jr	4	
Eva_Marie_Saint	4	Takeo_Fukui	3	
Eva_Mendes	2	John_Duprey	4	
Evelyn_Lauder	2	Timothy_Rigas	3	
Eve_Ensler	1	Ricky_Quick	4	
Eve_Pelletier	3	Sam_Bith	1	
Evgeni_Plushenko	3	Deb_Santos	3	
Evie_Lazarou	3	Tyra_Banks	8	
Ewan_McGregor	3	Shobha_De	4	
E_Clay_Shaw	2	Jean-David_Levitte	30	
Fabian_Vargas	1	Steve_Kerr	4	
Fabiola_Zuluaga	1	Kellie_Greene	2	
Fabrice_Santoro	7	Ibrahim_Jaafari	1	
Fabricio_Oberto	3	Lleyton_Hewitt	68	
Faisal_Saleh_Hayat	1	James_Brazelton	1	
Farida_Ragoonanan	1	Jose_Jose	4	
Farouk_al-Sharaa	1	Mickey_Loomis	4	
Fatma_Kusibeh	4	Peter_Fisher	3	
Faye_Alibocus	4	Howard_Wilkinson	1	
Faye_Dunaway	2	Denise_Locke	3	
Faye_Wong	4	Tim_Blake_Nelson	2	
Fayssal_Mekdad	8	Norman_Mineta	4	
Fazal-ur-Rehman	1	Condoleezza_Rice	7	
Federico_Castelan_Sayre	4	Celso_Amorim	2	
Federico_Trillo	7	Sergey_Lavrov	4	
Feliciano_Lopez	1	Nadine_Vinzens	8	
Felicity_Huffman	3	Micah_Knorr	3	
Felipe_Fernandez	3	Svend_Aage_Jensby	3	
Felipe_Perez_Roque	8	Mike_Eskew	4	
Felix_Doh	1	Jeremy_Shockey	6	
Felix_Sanchez	4	AJ_Lamas	1	
Ferenc_Madl	7	Ana_Isabel_Sanchez	1	
Fernando_Alonso	4	Elgin_Baylor	1	
Fernando_Gonzalez	9	Penelope_Ann_Miller	5	
Fernando_Henrique_Cardoso	3	Laurie_Chan	3	
Fernando_Hierro	3	Fabrice_Santoro	3	
Fernando_Leon_de_Aranoa	3	Eva_Mendes	4	
Fernando_Sanz	1	Hans_Eichel	6	
Fernando_Vargas	1	Garry_McCoy	4	
Fernando_Velardez	3	Taufik_Hidayat	10	
Festus_Mogae	3	Mukhtar_Alytnbayev	1	
Fidel_Castro	59	Daja_Bedanova	4	
Fidel_Castro_Daiz-Balart	3	Masatoshi_Koshiba	3	
Filippo_Inzaghi	3	Steve_Backley	3	
Filippo_Volandri	3	Barbara_Walters	6	
Fiona_Milne	4	Blythe_Hartley	3	
Flavia_Delaroli	1	Patricia_Clarkson	6	
Flavia_Pennetta	4	Michael_Brandon	3	
Florecita_Cobian	4	Cameron_Diaz	11	
Florencia_Kirchner	4	Tom_Koenigs	2	
Flor_Montulo	3	John_Abizaid	31	
Floyd_Keith	4	Donald_Hays	1	
Floyd_Mayweather	3	Naoto_Kan	7	
Frances_Fisher	4	Tommy_Robredo	12	
Francisco_Flores	4	Natalia_Dmitrieva	1	
Francisco_Santos	1	Evan_Rachel_Wood	11	
Francis_Collins	3	Sonja_Kesselschlager	3	
Francis_Crick	2	Ricky_Ponting	5	
Francis_Ford_Coppola	2	Jorge_Arce	5	
Francis_George	5	Eliza_Manningham-Buller	2	
Francis_Mer	2	Steven_Craig	2	
Franco_Cangele	2	Adelina_Avila	3	
Franco_Dragone	2	Millicent_Martin	1	
Franco_Frattini	2	Mel_Karmazin	4	
Franklin_Brown	3	Sheryl_Crow	23	
Franko_Simatovic	8	Marco_Archer_Cardoso_Moreira	2	
Frank_Abagnale_Jr	4	Ronaldo_Luis_Nazario_de_Lima	7	
Frank_Beamer	1	Patricia_Russo	4	
Frank_Bell	3	Andrew_Niccol	4	
Frank_Cassell	2	Ashley_Olsen	4	
Frank_Dunham_Jr	3	Elizabeth_Shue	1	
Frank_Griswold	5	Mariah_Carey	15	
Frank_Hilldrup	2	Scott_Hamilton	4	
Frank_Hsieh	3	Rod_Blagojevich	2	
Frank_Lautenberg	8	Atsushi_Sato	2	
Frank_Marshall	3	Ellen_Barkin	3	
Frank_Murkowski	2	Jerry_Sloan	1	
Frank_Pallone	2	Jennifer_Renee_Short	2	
Frank_Shea	1	Wolfgang_Schuessel	7	
Frank_Sinatra	4	James_Young	3	
Frank_Solich	4	Sofia_Milos	1	
Frank_Stallone	2	Brett_Boone	2	
Frank_Van_Ecke	1	Vijay_Nambiar	2	
Frank_Wycheck	2	Margerry_Bakley	1	
Franz_Beckenbauer	5	Eurico_Guterres	3	
Franz_Fischler	8	Faye_Alibocus	1	
Franz_Gsell	1	Vadim_Strogalev	1	
Franz_Muentefering	1	Brian_StPierre	3	
Fran_Drescher	8	Heather_Willson	3	
Freddy_Garcia	1	Alain_Ducasse	3	
Freddy_Vasques_Kinchokpe	3	Ann_Godbehere	1	
Frederick_Madden	4	Herman_Moore	1	
Frederique_van_der_Wal	1	Tim_Henman	35	
Fredric_Seaman	2	Rainer_Geulen	2	
Fred_Durst	4	Lesley_McCulloch	3	
Fred_Eckhard	10	Cynthia_Nixon	4	
Fred_Funk	2	Georgi_Parvanov	7	
Fred_Swan	2	Rick_Dinse	1	
Fred_Thompson	2	Liam_Neeson	1	
Fred_Wilpon	2	Wes_Craven	3	
Fruit_Chan	3	Petro_Symonenko	2	
Fujio_Cho	5	Ben_Broussard	2	
Fujio_Mitarai	3	Sally_Clark	1	
Gabriella_Bo	3	Barbara_Bodine	3	
Gabrielle_Rose	3	James_Parker	2	
Gabriel_Batistuta	2	Marat_Safin	11	
Gabriel_Farhi	1	Dragan_Covic	3	
Gabriel_Hughes	2	Stefano_Accorsi	5	
Gabriel_Jorge_Ferreia	1	Trisha_Meili	3	
Gabriel_Valdes	2	Paige_Fitzgerald	4	
Gael_Garcia_Bermal	2	Elizabeth_Berkeley	3	
Gala_Leon_Garcia	1	Jackie_Sherrill	3	
Galen_Rowell	1	William_Harrison	2	
Garry_Kasparov	3	Eduardo_Duhalde	6	
Garry_McCoy	1	Goran_Zivkovic	1	
Garry_Trudeau	4	Parris_Glendening	1	
Garry_Witherall	3	Paul_LeClerc	3	
Garth_Drabinsky	1	Noer_Muis	3	
Gary_Barnett	2	Michael_Capellas	1	
Gary_Bauer	4	Jose_Rosado	4	
Gary_Bergeron	1	John_Allen_Muhammad	14	
Gary_Bettman	1	Omar_el-Heib	2	
Gary_Carter	12	Dave_McGinnis	1	
Gary_Coleman	4	Slobodan_Milosevic	11	
Gary_Condit	2	Dan_LaCoutre	4	
Gary_Dellaverson	2	Terrence_Trammell	3	
Gary_Doer	5	Julie_Gerberding	40	
Gary_Forsee	8	Peter_Fisher	2	
Gary_Gero	4	Marco_Archer_Cardoso_Moreira	1	
Gary_Gitnick	2	Marina_Canetti	1	
Gary_Leon_Ridgway	2	Shingo_Katayama	1	
Gary_Locke	2	Jose_Lopez_Beltran	2	
Gary_Marshall	3	Jonathan_Woodgate	3	
Gary_Paer	1	Edmund_Hillary	2	
Gary_Sayler	3	Yusuf_Misbac	3	
Gary_Sinise	1	Susan_Collins	8	
Gary_Stevens	4	Sebastien_Grosjean	6	
Gary_Williams	7	Jennie_Finch	2	
Gary_Winnick	4	William_Bratton	5	
Gaston_Gaudio	2	Nadia_Forte	2	
Gavin_Degraw	2	David_Coulthard	8	
Gavyn_Davies	1	Sonia_Lopez	1	
Gene_Autry	3	Michael_Hagee	2	
Bobby_Jackson	3	1
Bobby_Jackson	2	3
Bobby_Jackson	3	4
Bobby_Kielty	1	1
Bobby_Kielty	3	2
Bobby_Kielty	3	2
Bobby_Robson	2	2
Bobby_Robson	5	5
Bobby_Robson	3	1
Bobo_Balde	2	1
Bobo_Balde	3	3
Bobo_Balde	3	1
Bob_Alper	1	3
Bob_Alper	3	3
Bob_Alper	1	2
Bob_Beauprez	4	3
Bob_Beauprez	8	8
Bob_Beauprez	1	6
Bob_Bowlsby	2	1
Bob_Bowlsby	3	2
Bob_Bowlsby	4	4
Bob_Cantrell	3	3
Bob_Cantrell	4	3
Bob_Cantrell	3	2
Bob_Colvin	1	6
Bob_Colvin	8	7
Bob_Colvin	5	2
Bob_Crippen	3	2
Bob_Crippen	4	2
Bob_Crippen	2	2
Bob_Curtis	2	3
Bob_Curtis	1	4
Bob_Curtis	3	2
Bob_Dole	1	3
Bob_Dole	2	2
Bob_Dole	1	3
Bob_Eskridge	1	4
Bob_Eskridge	1	2
Bob_Eskridge	4	1
Bob_Geldof	3	1
Bob_Geldof	1	7
Bob_Geldof	7	2
Bob_Goldman	4	2
Bob_Goldman	3	3
Bob_Goldman	1	4
Bob_Graham	3	16
Bob_Graham	11	11
Bob_Graham	8	9
Bob_Guccione	2	4
Bob_Guccione	1	3
Bob_Guccione	3	3
Bob_Hartley	3	1
Bob_Hartley	1	3
Bob_Hartley	4	3
Bob_Hayes	1	4
Bob_Hayes	3	4
Bob_Hayes	4	1
Bob_Herz	1	3
Bob_Herz	3	3
Bob_Herz	3	4
Bob_Hope	6	20
Bob_Hope	4	18
Bob_Hope	13	5
Bob_Huggins	2	6
Bob_Huggins	1	5
Bob_Huggins	10	5
Bob_Iger	4	4
Bob_Iger	4	3
Bob_Iger	4	2
Bob_Krueger	4	3
Bob_Krueger	3	3
Bob_Krueger	2	2
Bob_Menendez	2	1
Bob_Menendez	4	4
Bob_Menendez	4	2
Bob_Petrino	3	2
Bob_Petrino	2	3
Bob_Petrino	1	2
Bob_Riley	4	4
Bob_Riley	3	4
Bob_Riley	2	3
Bob_Stoops	13	11
Bob_Stoops	9	14
Bob_Stoops	14	11
Bob_Sulkin	4	2
Bob_Sulkin	2	1
Bob_Sulkin	1	1
Bob_Taft	2	4
Bob_Taft	1	1
Bob_Taft	4	1
Bob_Wright	3	1
Bob_Wright	4	3
Bob_Wright	1	3
Bode_Miller	2	3
Bode_Miller	3	2
Bode_Miller	1	4
Bonnie_Fuller	3	1
Bonnie_Fuller	3	1
Bonnie_Fuller	3	4
Bonnie_Hunt	4	1
Bonnie_Hunt	2	4
Bonnie_Hunt	4	2
Bono	2	1
Bono	3	3
Bono	2	2
Boris_Becker	14	11
Boris_Becker	20	18
Boris_Becker	17	19
Boris_Berezovsky	1	8
Boris_Berezovsky	1	4
Boris_Berezovsky	8	8
Boris_Henry	4	2
Boris_Henry	3	2
Boris_Henry	2	1
Boris_Jordan	1	3
Boris_Jordan	2	3
Boris_Jordan	3	2
Boris_Trajkovski	4	2
Boris_Trajkovski	1	2
Boris_Trajkovski	3	2
Boris_Yeltsin	2	2
Boris_Yeltsin	4	4
Boris_Yeltsin	3	2
Bo_Pelini	5	5
Bo_Pelini	6	6
Bo_Pelini	2	5
Bo_Ryan	3	7
Bo_Ryan	6	3
Bo_Ryan	2	8
Brady_Rodgers	2	1
Brady_Rodgers	1	3
Brady_Rodgers	3	2
Brad_Garrett	16	4
Brad_Garrett	5	4
Brad_Garrett	8	13
Brad_Gushue	1	3
Brad_Gushue	1	4
Brad_Gushue	2	2
Brad_Johnson	11	17
Brad_Johnson	14	5
Brad_Johnson	6	12
Brad_Miller	3	2
Brad_Miller	2	4
Brad_Miller	1	2
Brad_Pitt	1	3
Brad_Pitt	3	3
Brad_Pitt	4	1
Brad_Russ	3	2
Brad_Russ	4	4
Brad_Russ	4	2
Brad_Smith	3	2
Brad_Smith	4	4
Brad_Smith	2	2
Brad_Wilk	1	2
Brad_Wilk	1	3
Brad_Wilk	2	4
Brajesh_Mishra	2	1
Brajesh_Mishra	2	1
Brajesh_Mishra	4	1
Brandon_Boyd	1	2
Brandon_Boyd	3	1
Brandon_Boyd	4	4
Brandon_Hammond	1	4
Brandon_Hammond	1	4
Brandon_Hammond	3	4
Brandon_Inge	2	1
Brandon_Inge	4	1
Brandon_Inge	1	1
Brandon_Lloyd	1	3
Brandon_Lloyd	3	4
Brandon_Lloyd	1	4
Brandon_Robinson	3	1
Brandon_Robinson	3	2
Brandon_Robinson	2	4
Brandon_Spann	2	1
Brandon_Spann	2	1
Brandon_Spann	2	1
Branko_Crvenkovski	11	8
Branko_Crvenkovski	5	1
Branko_Crvenkovski	9	8
Brendan_Fraser	2	4
Brendan_Fraser	2	3
Brendan_Fraser	4	4
Brendan_Hansen	1	2
Brendan_Hansen	2	4
Brendan_Hansen	2	2
Brendan_Stai	2	3
Brendan_Stai	3	1
Brendan_Stai	2	2
Brenda_Magana	2	2
Brenda_Magana	2	3
Brenda_Magana	2	3
Brenda_van_Dam	2	4
Brenda_van_Dam	2	1
Brenda_van_Dam	4	4
Brenda_Wilson	4	4
Brenda_Wilson	2	2
Brenda_Wilson	3	2
Brennon_Leighton	1	2
Brennon_Leighton	1	1
Brennon_Leighton	4	3
Brett_Boone	4	2
Brett_Boone	1	3
Brett_Boone	4	2
Brett_Hawke	2	3
Brett_Hawke	2	4
Brett_Hawke	2	4
Brett_Hull	3	3
Brett_Hull	2	1
Brett_Hull	4	3
Brett_Perry	1	4
Brett_Perry	3	1
Brett_Perry	3	1
Brian_Billick	4	4
Brian_Billick	4	2
Brian_Billick	1	3
Brian_Campbell	1	1
Brian_Campbell	3	3
Brian_Campbell	2	4
Brian_Cashman	3	2
Brian_Cashman	3	1
Brian_Cashman	1	2
Brian_Clemens	3	1
Brian_Clemens	4	2
Brian_Clemens	4	2
Brian_Cook	4	1
Brian_Cook	4	3
Brian_Cook	4	2
Brian_Cowen	6	3
Brian_Cowen	8	8
Brian_Cowen	7	8
Brian_De_Palma	3	1
Brian_De_Palma	1	4
Brian_De_Palma	1	3
Brian_Grazier	4	3
Brian_Grazier	4	2
Brian_Grazier	2	2
Brian_Gregory	1	4
Brian_Gregory	1	1
Brian_Gregory	1	2
Brian_Griese	3	3
Brian_Griese	3	4
Brian_Griese	3	3
Brian_Heidik	1	4
Brian_Heidik	4	3
Brian_Heidik	1	4
Brian_Henson	3	1
Brian_Henson	3	4
Brian_Henson	3	3
Brian_Jordan	3	3
Brian_Jordan	1	1
Brian_Jordan	4	2
Brian_Kerr	4	3
Brian_Kerr	4	1
Brian_Kerr	4	1
Brian_McIntyre	1	1
Brian_McIntyre	4	4
Brian_McIntyre	4	1
Brian_Meadors	3	1
Brian_Meadors	2	3
Brian_Meadors	2	1
Brian_Mulroney	6	2
Brian_Mulroney	1	1
Brian_Mulroney	7	7
Brian_Olson	1	4
Brian_Olson	4	1
Brian_Olson	3	3
Brian_Pavlich	2	3
Brian_Pavlich	3	1
Brian_Pavlich	2	3
Brian_Scalabrine	3	1
Brian_Scalabrine	4	2
Brian_Scalabrine	2	3
Brian_Schneider	4	4
Brian_Schneider	4	4
Brian_Schneider	3	3
Brian_StPierre	3	2
Brian_StPierre	4	4
Brian_StPierre	1	3
Brian_Van_Dusen	3	4
Brian_Van_Dusen	4	1
Brian_Van_Dusen	4	2
Brian_Weaver	1	1
Brian_Weaver	1	2
Brian_Weaver	1	3
Brian_Wells	4	4
Brian_Wells	3	1
Brian_Wells	1	1
Brian_Williams	4	1
Brian_Williams	1	1
Brian_Williams	1	4
Bridgette_Wilson-Sampras	2	3
Bridgette_Wilson-Sampras	3	1
Bridgette_Wilson-Sampras	4	3
Bridget_Fonda	2	2
Bridget_Fonda	8	1
Bridget_Fonda	4	1
Brigitte_Boisselier	5	5
Brigitte_Boisselier	6	3
Brigitte_Boisselier	3	1
Gene_Hackman	2	Sybille_Schmid	1	
Gene_Keady	4	Reese_Witherspoon	14	
Gene_Orza	3	Rose_Marie	2	
Gene_Robinson	4	Stephanie_Zimbalist	2	
Gennifer_Flowers	4	Soon_Yi	1	
Gen_Meredith	1	Felicity_Huffman	4	
Geoffrey_Davis	1	Bob_Alper	3	
Geoffrey_Rush	1	Kirk_Johnson	2	
Geoff_Dixon	2	Matt_Welsh	3	
Geoff_Hoon	24	Dalai_Lama	4	
George_Allen	3	John_Norquist	2	
George_Blaney	3	Trevor_Watson	4	
George_Bovell	1	Bill_Fennelly	1	
George_Brumley	4	John_Rusnak	4	
George_Brumley_III	1	Craig_Burley	1	
George_Clooney	15	Allison_Janney	7	
George_Foreman	4	Tom_Smothers	2	
George_Galloway	12	Juan_Manuel_Marquez	3	
George_Gregan	4	Zeljko_Rebraca	2	
George_Harrison	1	Amelia_Vega	21	
George_HW_Bush	4	Rod_Blagojevich	4	
George_Karl	5	Dave_Wannstedt	1	
George_Lopez	12	Oleg_Romantsev	4	
George_McCloud	3	Ellen_Martin	2	
George_Murphy	2	Robert_Durst	2	
George_Papandreou	4	Charlotte_Chambers	4	
George_Pataki	16	Landon_Donovan	3	
George_Plimpton	2	Tanya_Holyk	3	
George_P_Bush	2	Kang_Gum-sil	2	
George_Robertson	1	Alejandro_Lembo	1	
George_Roy_Hill	5	Mary_Descenza	3	
George_Ryan	1	Oliver_Stone	4	
George_Tenet	4	Mitsou_Gelinas	1	
George_Voinovich	6	Stephen_Swindal	3	
George_W_Bush	119	Linda_Franklin	4	
Georgina_Bardach	1	Dominique_de_Villepin	20	
Georgina_Papin	3	Michael_Sullivan	6	
Georgi_Parvanov	6	Johnny_Carson	6	
Geraldine_Chaplin	8	Crispin_Glover	2	
Geraldo_Rivera	4	David_Heymann	11	
Gerald_Barbarito	1	Iban_Mayo	3	
Gerald_Calabrese	4	Andrew_Weissmann	5	
Gerald_Fitch	2	Charles_Bell	4	
Gerald_Ford	2	Federico_Trillo	2	
Gerardo_Gambala	3	Zarai_Toledo	1	
Gerard_Butler	2	Michael_Boyce	2	
Gerard_Depardieu	8	Meirion_Evans	4	
Gerard_de_Cortanze	2	Alberta_Lee	2	
Gerard_Kleisterlee	2	Andrea_Bocelli	3	
Gerard_Tronche	2	Rodolfo_Abalos	1	
Gerhard_Boekel	3	Melissa_Etheridge	4	
Gerhard_Schmid	4	Edward_Said	1	
Gerhard_Schroeder	30	Jakob_Kellenberger	3	
German_Khan	1	Kirk_Douglas	1	
Gerrit_Zalm	3	Robbie_Naish	1	
Gerry_Adams	1	Infanta_Cristina	1	
Gerry_Parsky	3	Bill_Walton	4	
Ghassan_Elashi	1	Darrell_Porter	4	
Gholamreza_Aghazadeh	4	Tippi_Hedren	4	
Gianna_Angelopoulos-Daskalaki	1	Ahmad_Jbarah	3	
Giannina_Facio	1	Kevin_Keegan	3	
Gianni_Agnelli	1	James_W_Kennedy	3	
Gian_Marco	8	Ren_Qingjin	4	
Gideon_Black	1	Mark_Kelly	4	
Gilberto_Rodriguez_Orejuela	1	Edie_Falco	8	
Gilberto_Simoni	4	Xanana_Gusmao	9	
Gilles_Panizzi	1	Nathan_Doudney	4	
Gillian_Anderson	4	Renee_Zellweger	3	
Gil_Cates	1	Marcos_Cafu	4	
Gil_de_Ferran	10	Andrew_Wetzler	1	
Gina_Centrello	2	Ali_Fallahian	1	
Gina_Lollobrigida	2	Oliver_Stone	2	
Gina_Torres	1	Sherry_Irving	3	
Gisele_Bundchen	3	Tora_Takagi	2	
Giselle_Estefania_Tavarelli	4	Tatiana_Paus	3	
Giulio_Andreotti	2	Yingfan_Wang	3	
Giuseppe_Gibilisco	4	Nursultan_Nazarbayev	3	
Giuseppe_Morchio	3	Elton_John	10	
Glafcos_Clerides	6	Bryan_Chui	2	
Glenn_Plummer	3	Steve_Park	3	
Glenn_Rivers	3	Allison_Searing	1	
Glenn_Tilton	4	Irene_Kahn	2	
Glen_Clark	1	Arif_Mardin	4	
Glen_DaSilva	4	Jayne_Yarris	3	
Glen_Sather	4	Mike_Scioscia	6	
Gloria_Allred	7	Mark_Mishkin	3	
Gloria_Macapagal_Arroyo	103	Bob_Taft	2	
Gloria_Trevi	16	Michael_Piuze	1	
GL_Peiris	4	Taylor_Twellman	1	
Goh_Kun	5	Kurt_Schottenheimer	4	
Goldie_Hawn	7	Darrell_Issa	2	
Gong_Li	3	John_Howard	63	
Gong_Ruina	3	Toni_Braxton	8	
Gonzalo_Sanchez_de_Lozada	5	Ringo_Starr	1	
Goran_Persson	4	Minnie_Driver	2	
Goran_Zivkovic	1	Hitoshi_Tanaka	2	
Gordana_Grubin	4	Helio_Rubens_Garcia	2	
Gorden_Tallis	3	Yu_Shyi-kun	3	
Gordon_Brown	5	Sven_Ottke	3	
Gordon_Campbell	7	Itamar_Franco	3	
Gordon_Cooper	4	Teresa_Heinz_Kerry	1	
Gordon_Lightfoot	4	Ivan_Helguera	4	
Gordon_McDonald	2	Craig_Wilson	2	
Gore_Verbinski	4	Silvio_Fernandez	2	
Gore_Vidal	1	Ali_Bin_Hussein	4	
Grace_Brinell	3	Ronald_Kadish	2	
Grace_Kelly	3	Bernard_Ebbers	1	
Graciano_Rocchigiani	1	Erin_Brockovich	3	
Gracia_Burnham	4	Hans_Leistritz	1	
Grady_Irvin_Jr	6	Christian_Bale	1	
Graeme_Lloyd	2	Charley_Armey	2	
Graeme_Smith	3	Beyonce_Knowles	1	
Graham_Bentley	2	Sandra_Milo	4	
Grant_Hackett	15	Marcos_Milinkovic	2	
Grant_Rossenmeyer	4	Judy_Spreckels	1	
Gray_Davis	38	Milo_Maestrecampo	5	
Gregg_Berhalter	2	Jerry_Sexton	2	
Gregg_Popovich	7	Aron_Ralston	6	
Gregorio_Honasan	3	Marisa_Tomei	3	
Gregorio_Rosal	2	Johnny_Carson	5	
Gregory_Geoffroy	1	Jim_Wessling	4	
Gregory_Hines	1	Renato_Soru	2	
Gregory_Peck	1	Lleyton_Hewitt	92	
Greg_Frers	4	Brendan_Stai	1	
Greg_Gilbert	3	Danny_Avalon	1	
Greg_Hennigar	3	Julia_Ormond	4	
Greg_Hodge	2	Ainsworth_Dyer	4	
Greg_Kinnear	4	Eliott_Spitzer	4	
Greg_Ostertag	2	Michelle_Chiklis	4	
Greg_Owen	4	Alex_Ferguson	1	
Greg_Rusedski	2	Joseph_Kabila	2	
Gretchen_Mol	3	Sarah_Hughes	16	
Gro_Harlem_Brundtland	3	Zurab_Tsereteli	3	
Guangdong_Ou_Guangyuan	1	Daniel_Pearl	2	
Guennadi_Chipouline	1	Pedro_Malan	20	
Guenter_Verheugen	1	Perry_Farrell	3	
Guido_Westerwelle	5	Astrid_Betancourt	2	
Guillaume_Depardieu	1	Mike_Alden	3	
Guillaume_Soro	2	Vadim_Strogalev	2	
Guillermo_Canas	8	Armando_Calderon_Sol	2	
Guillermo_Coria	47	Jeff_Schiffner	2	
Guillermo_Monroy	2	Cindy_Moll	2	
Guillermo_Ortiz	1	Glen_Sather	1	
Guillermo_Ruiz_Polanco	3	John_Hartson	1	
Gunilla_Backman	2	Julio_Iglesias_Jr	2	
Gunter_Pleuger	17	Donald_Pettit	3	
Gustavo_Cisneros	3	Mary_Elizabeth_Mastrantonio	2	
Gustavo_Franco	3	Jim_Edmonds	8	
Gustavo_Kuerten	8	Michael_Chang	19	
Gustavo_Noboa	3	Petro_Symonenko	8	
Gustavo_Terrazas	2	David_Kelley	5	
Gus_Frerotte	4	Joe_Pantoliano	2	
Guus_Hiddink	4	Jay_Rasulo	5	
Guy_Hemmings	2	Rollie_Massimino	4	
Guy_Ritchie	1	Eddie_Lucio	1	
Gwendal_Peizerat	7	Robert_Blackwill	4	
Gwen_Stefani	2	Phil_Gramm	1	
Gwyneth_Paltrow	11	Nathan_Lane	4	
Habib_Hisham	2	Carolyn_Kuhl	3	
Habib_Rizieq	3	Jason_Vale	1	
Hadley_Bilger	3	Ann_Landers	4	
Halbert_Fillinger	4	Jeffrey_Immelt	3	
Halle_Berry	1	Erin_Hershey_Presley	3	
Hal_Gehman	9	Ian_Huntley	1	
Hal_McCoy	2	Chin-Hui_Tsao	1	
Hal_Sellers	2	Ricardo_Maduro	2	
Hal_Sutton	3	Park_Jie-won	1	
Hamad_Bin_Jassim	2	Ruben_Sierra	4	
Hamid_Efendi	4	Jamie_Carey	4	
Hamid_Karzai	25	Coleen_Rowley	3	
Hamid_Reza_Asefi	2	Craig_Burley	4	
Hamzah_Haz	5	Nova_Esther_Guthrie	2	
Hamza_Atiya_Muhsen	3	Alain_Ducasse	4	
Ham_Pong-sil	1	Sally_Field	5	
Hanan_Ashrawi	6	Chandrika_Kumaratunga	3	
Hana_Makhmalbaf	2	Luciano_Bovicelli	1	
Hana_Urushima	1	Matt_Morris	4	
Hank_Aaron	4	Dai_Chul_Chyung	3	
Hank_Azaria	3	Riek_Blanjaar	2	
Hank_Bass	1	David_Eldon	4	
Hank_McKinnell	2	Patty_Schnyder	6	
Hank_Stram	4	Rey_Sanchez	3	
Hannah_Stockbauer	4	Dominique_Perben	2	
Hans-Christian_Schmid	4	Gary_Bauer	3	
Hans_Blix	4	John_Perrota	3	
Hans_Corell	3	Naomi_Campbell	2	
Hans_Eichel	11	Michael_Hagee	3	
Hans_Leistritz	3	Mark_Salter	4	
Hans_Peter_Briegel	2	Sam_Mendes	3	
Han_Sung_Joo	1	Kevin_Crane	3	
Harald_Ringstorff	3	Charles_Kartman	3	
Harbhajan_Singh	4	Arantxa_Sanchez-Vicario	8	
Harland_Braun	3	Mark_Hurlbert	6	
Harold_Brown	1	Hilary_McKay	4	
Harold_Scott	1	Michael_Richards	4	
Harriet_Lessy	3	Brian_Cashman	4	
Harrison_Ford	2	Alyson_Hannigan	1	
Harry_Belafonte	3	Martin_Gecht	4	
Harry_Kalas	2	Mohammad_Khatami	7	
Harry_Schmidt	4	Stephen_Arigbabu	4	
Harvey_Fierstein	1	Stephen_Push	2	
Harvey_Weinstein	3	Joe_Carnahan	1	
Hasan_Wirayuda	2	Yevgeny_Kafelnikov	16	
Hashan_Tillakaratne	3	Yoo_Jay-Kun	4	
Hashim_Thaci	6	Liv_Tyler	4	
Hassanal_Bolkiah	4	Tom_Welch	1	
Hassan_Nasrallah	5	Julian_Battle	2	
Hassan_Wirajuda	5	Bill_Parsons	1	
Hatsui_Hasuike	1	Marcelo_Rios	13	
Haydar_Aliyev	3	Angelo_Reyes	13	
Hayden_Panettiere	1	William_Burns	4	
Hayley_Tullett	7	Ray_Allen	1	
Heather_Chinnock	3	Prince_Claus	11	
Heather_Mills	12	Taufik_Hidayat	7	
Heather_Whitestone_McCallum	2	Alex_Ferguson	4	
Heather_Willson	2	Brad_Wilk	3	
Heath_Ledger	6	Iain_Duncan_Smith	13	
Hector_Babenco	10	Stephanie_Cohen_Aloro	1	
Hector_Mitelman	4	Richard_Chamberlain	3	
Hedayat_Amin_Arsala	2	James_Ballenger	2	
Hee-Won_Han	3	Emilio_Azcarraga_Jean	2	
Heidi_Fleiss	2	Wan_Yanhai	3	
Heidi_Klum	7	Tyler_Hamilton	4	
Heinz_Feldmann	4	Monique_Ferreira	2	
Heizo_Takenaka	19	James_Roberts	4	
Helena_Schneider	1	Bill_Mauldin	3	
Helene_Eksterowicz	3	Roger_Grimes	2	
Helen_Alvare	1	Manuel_Pellegrini	2	
Helen_Clark	7	Kamal_Kharrazi	2	
Helen_Darling	3	Suh_Chung-won	1	
Helio_Rubens_Garcia	4	Sila_Calderon	10	
Helmut_Panke	1	Bill_Elliott	3	
Henk_Bekedam	3	Peter_Chan	4	
Henning_Scherf	2	Jamie_Olis	1	
Henrique_Meirelles	3	Cathy_Freeman	4	
Henry_Castellanos	3	Collis_Temple_III	4	
Henry_Hyde	3	Joshua_Davey	3	
Henry_Suazo	2	David_Spade	5	
Herb_Dhaliwal	2	Brian_De_Palma	4	
Herb_Ritts	4	Gretchen_Mol	2	
Herb_Sendek	15	Khalid_Qazi	3	
Hermando_Harton	1	Michelle_Chiklis	4	
Hermann_Maier	1	Ronald_Brower	1	
Herman_Edwards	3	Steve_Valentine	2	
Herman_Moore	2	Nadia_Forte	1	
Hermes_Gamonal	3	Steven_Hatfill	2	
Hermogenes_Ebdane_Jr	3	James_Murdoch	1	
Hernan_Crespo	2	Steve_Nesbitt	1	
